replicate,step,q_before,trust_before,cooldown_before,risk_probability,acceptance_probability,A,Y,Z,used_surrogate,detected_failure,N,V,D,log_M,capped_bound
1,599,0.8,0.3760000000000002,0,0.95,0.3760000000000002,0,1,0,0,0,211,167,7,3.7139498988013235,152.99782615207397
2,599,0.8,0.23400000000000012,0,0.95,0.23400000000000012,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,599,0.8,0.29600000000000015,0,0.95,0.29600000000000015,1,1,0,1,0,155,112,9,-0.4934756536338476,155.0
0,600,0.7740000000000008,0.3480000000000002,0,0.9240000000000008,0.3480000000000002,1,1,0,1,0,142,95,11,-2.751756019342097,142.0
1,600,0.8,0.3780000000000002,0,0.95,0.3780000000000002,0,1,0,0,0,211,167,7,3.7139498988013235,152.99782615207397
2,600,0.8,0.23600000000000013,0,0.95,0.23600000000000013,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,600,0.8,0.29800000000000015,0,0.95,0.29800000000000015,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,601,0.7840000000000008,0.3500000000000002,0,0.9340000000000008,0.3500000000000002,0,1,0,0,0,142,95,11,-2.751756019342097,142.0
1,601,0.8,0.3800000000000002,0,0.95,0.3800000000000002,0,1,0,0,0,211,167,7,3.7139498988013235,152.99782615207397
2,601,0.8,0.23800000000000013,0,0.95,0.23800000000000013,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,601,0.8,0.30000000000000016,0,0.95,0.30000000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,602,0.7880000000000008,0.3520000000000002,0,0.9380000000000008,0.3520000000000002,1,0,0,1,0,143,95,11,-2.751756019342097,143.0
1,602,0.8,0.38200000000000023,0,0.95,0.38200000000000023,0,1,0,0,0,211,167,7,3.7139498988013235,152.99782615207397
2,602,0.8,0.24000000000000013,0,0.95,0.24000000000000013,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,602,0.8,0.30200000000000016,0,0.95,0.30200000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,603,0.7980000000000008,0.3540000000000002,0,0.9480000000000008,0.3540000000000002,0,1,0,0,0,143,95,11,-2.751756019342097,143.0
1,603,0.8,0.38400000000000023,0,0.95,0.38400000000000023,0,1,0,0,0,211,167,7,3.7139498988013235,152.99782615207397
2,603,0.8,0.24200000000000013,0,0.95,0.24200000000000013,0,1,1,0,0,146,102,10,-1.699555778069298,146.0
3,603,0.8,0.30400000000000016,0,0.95,0.30400000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,604,0.8,0.3560000000000002,0,0.95,0.3560000000000002,0,1,0,0,0,143,95,11,-2.751756019342097,143.0
1,604,0.8,0.38600000000000023,0,0.95,0.38600000000000023,1,1,0,1,0,212,168,7,3.7652431931888737,152.99782615207397
2,604,0.8,0.24400000000000013,0,0.95,0.24400000000000013,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,604,0.8,0.30600000000000016,0,0.95,0.30600000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,605,0.8,0.3580000000000002,0,0.95,0.3580000000000002,0,1,0,0,0,143,95,11,-2.751756019342097,143.0
1,605,0.8,0.38800000000000023,0,0.95,0.38800000000000023,0,1,0,0,0,212,168,7,3.7652431931888737,152.99782615207397
2,605,0.8,0.24600000000000014,0,0.95,0.24600000000000014,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,605,0.8,0.30800000000000016,0,0.95,0.30800000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,606,0.8,0.3600000000000002,0,0.95,0.3600000000000002,0,1,0,0,0,143,95,11,-2.751756019342097,143.0
1,606,0.8,0.39000000000000024,0,0.95,0.39000000000000024,1,1,0,1,0,213,169,7,3.816536487576424,152.99782615207397
2,606,0.8,0.24800000000000014,0,0.95,0.24800000000000014,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,606,0.8,0.31000000000000016,0,0.95,0.31000000000000016,0,1,0,0,0,155,112,9,-0.4934756536338476,155.0
0,607,0.8,0.3620000000000002,0,0.95,0.3620000000000002,1,1,0,1,0,144,96,11,-2.700462724954547,144.0
1,607,0.8,0.39200000000000024,0,0.95,0.39200000000000024,0,0,0,0,0,213,169,7,3.816536487576424,152.99782615207397
2,607,0.8,0.2500000000000001,0,0.95,0.2500000000000001,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,607,0.8,0.31200000000000017,0,0.95,0.31200000000000017,1,1,0,1,0,156,113,9,-0.44218235924629745,156.0
0,608,0.8,0.3640000000000002,0,0.95,0.3640000000000002,1,0,0,1,0,145,96,11,-2.700462724954547,145.0
1,608,0.8,0.39400000000000024,0,0.95,0.39400000000000024,1,1,0,1,0,214,170,7,3.867829781963974,152.99782615207397
2,608,0.8,0.2520000000000001,0,0.95,0.2520000000000001,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,608,0.8,0.31400000000000017,0,0.95,0.31400000000000017,1,1,0,1,0,157,114,9,-0.3908890648587464,157.0
0,609,0.8,0.3660000000000002,0,0.95,0.3660000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,609,0.8,0.39600000000000024,0,0.95,0.39600000000000024,0,1,0,0,0,214,170,7,3.867829781963974,152.99782615207397
2,609,0.8,0.2540000000000001,0,0.95,0.2540000000000001,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,609,0.8,0.31600000000000017,0,0.95,0.31600000000000017,0,1,0,0,0,157,114,9,-0.3908890648587464,157.0
0,610,0.8,0.3680000000000002,0,0.95,0.3680000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,610,0.8,0.39800000000000024,0,0.95,0.39800000000000024,1,1,0,1,0,215,171,7,3.919123076351524,152.99782615207397
2,610,0.8,0.2560000000000001,0,0.95,0.2560000000000001,0,1,0,0,0,146,102,10,-1.699555778069298,146.0
3,610,0.8,0.31800000000000017,0,0.95,0.31800000000000017,0,1,0,0,0,157,114,9,-0.3908890648587464,157.0
0,611,0.8,0.3700000000000002,0,0.95,0.3700000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,611,0.8,0.40000000000000024,0,0.95,0.40000000000000024,1,1,0,1,0,216,172,7,3.970416370739076,152.99782615207397
2,611,0.8,0.2580000000000001,0,0.95,0.2580000000000001,1,1,0,1,0,147,103,10,-1.6482624836817479,147.0
3,611,0.8,0.3200000000000002,0,0.95,0.3200000000000002,0,1,0,0,0,157,114,9,-0.3908890648587464,157.0
0,612,0.8,0.3720000000000002,0,0.95,0.3720000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,612,0.8,0.40200000000000025,0,0.95,0.40200000000000025,0,1,0,0,0,216,172,7,3.970416370739076,152.99782615207397
2,612,0.8,0.2600000000000001,0,0.95,0.2600000000000001,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,612,0.8,0.3220000000000002,0,0.95,0.3220000000000002,0,0,1,0,0,157,114,9,-0.3908890648587464,157.0
0,613,0.8,0.3740000000000002,0,0.95,0.3740000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,613,0.8,0.40400000000000025,0,0.95,0.40400000000000025,0,1,0,0,0,216,172,7,3.970416370739076,152.99782615207397
2,613,0.8,0.2620000000000001,0,0.95,0.2620000000000001,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,613,0.8,0.3240000000000002,0,0.95,0.3240000000000002,1,1,0,1,0,158,115,9,-0.33959577047119627,158.0
0,614,0.8,0.3760000000000002,0,0.95,0.3760000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,614,0.8,0.40600000000000025,0,0.95,0.40600000000000025,0,1,0,0,0,216,172,7,3.970416370739076,152.99782615207397
2,614,0.8,0.2640000000000001,0,0.95,0.2640000000000001,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,614,0.8,0.3260000000000002,0,0.95,0.3260000000000002,0,1,0,0,0,158,115,9,-0.33959577047119627,158.0
0,615,0.8,0.3780000000000002,0,0.95,0.3780000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,615,0.8,0.40800000000000025,0,0.95,0.40800000000000025,0,1,0,0,0,216,172,7,3.970416370739076,152.99782615207397
2,615,0.8,0.2660000000000001,0,0.95,0.2660000000000001,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,615,0.8,0.3280000000000002,0,0.95,0.3280000000000002,0,1,1,0,0,158,115,9,-0.33959577047119627,158.0
0,616,0.8,0.3800000000000002,0,0.95,0.3800000000000002,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,616,0.8,0.41000000000000025,0,0.95,0.41000000000000025,0,1,0,0,0,216,172,7,3.970416370739076,152.99782615207397
2,616,0.8,0.2680000000000001,0,0.95,0.2680000000000001,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,616,0.8,0.3300000000000002,0,0.95,0.3300000000000002,0,0,0,0,0,158,115,9,-0.33959577047119627,158.0
0,617,0.8,0.38200000000000023,0,0.95,0.38200000000000023,0,1,0,0,0,145,96,11,-2.700462724954547,145.0
1,617,0.8,0.41200000000000025,0,0.95,0.41200000000000025,1,1,0,1,0,217,173,7,4.021709665126626,152.99782615207397
2,617,0.8,0.27000000000000013,0,0.95,0.27000000000000013,0,1,1,0,0,147,103,10,-1.6482624836817479,147.0
3,617,0.8,0.3320000000000002,0,0.95,0.3320000000000002,1,1,0,1,0,159,116,9,-0.28830247608364523,159.0
0,618,0.8,0.38400000000000023,0,0.95,0.38400000000000023,0,1,1,0,0,145,96,11,-2.700462724954547,145.0
1,618,0.8,0.41400000000000026,0,0.95,0.41400000000000026,0,1,0,0,0,217,173,7,4.021709665126626,152.99782615207397
2,618,0.8,0.27200000000000013,0,0.95,0.27200000000000013,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,618,0.8,0.3340000000000002,0,0.95,0.3340000000000002,0,1,0,0,0,159,116,9,-0.28830247608364523,159.0
0,619,0.8,0.38600000000000023,0,0.95,0.38600000000000023,0,0,0,0,0,145,96,11,-2.700462724954547,145.0
1,619,0.8,0.41600000000000026,0,0.95,0.41600000000000026,0,1,0,0,0,217,173,7,4.021709665126626,152.99782615207397
2,619,0.8,0.27400000000000013,0,0.95,0.27400000000000013,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,619,0.8,0.3360000000000002,0,0.95,0.3360000000000002,1,1,0,1,0,160,117,9,-0.23700918169609508,160.0
0,620,0.8,0.38800000000000023,0,0.95,0.38800000000000023,1,1,0,1,0,146,97,11,-2.649169430566997,146.0
1,620,0.8,0.41800000000000026,0,0.95,0.41800000000000026,1,1,0,1,0,218,174,7,4.073002959514176,152.99782615207397
2,620,0.8,0.27600000000000013,0,0.95,0.27600000000000013,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,620,0.8,0.3380000000000002,0,0.95,0.3380000000000002,1,1,0,1,0,161,118,9,-0.18571588730854405,161.0
0,621,0.8,0.39000000000000024,0,0.95,0.39000000000000024,1,1,0,1,0,147,98,11,-2.597876136179446,147.0
1,621,0.8,0.42000000000000026,0,0.95,0.42000000000000026,1,1,0,1,0,219,175,7,4.1242962539017265,152.99782615207397
2,621,0.8,0.27800000000000014,0,0.95,0.27800000000000014,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,621,0.8,0.3400000000000002,0,0.95,0.3400000000000002,0,1,0,0,0,161,118,9,-0.18571588730854405,161.0
0,622,0.8,0.39200000000000024,0,0.95,0.39200000000000024,1,1,0,1,0,148,99,11,-2.5465828417918956,148.0
1,622,0.8,0.42200000000000026,0,0.95,0.42200000000000026,1,1,0,1,0,220,176,7,4.175589548289277,152.99782615207397
2,622,0.8,0.28000000000000014,0,0.95,0.28000000000000014,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,622,0.8,0.3420000000000002,0,0.95,0.3420000000000002,1,1,0,1,0,162,119,9,-0.1344225929209939,162.0
0,623,0.8,0.39400000000000024,0,0.95,0.39400000000000024,1,1,0,1,0,149,100,11,-2.4952895474043446,149.0
1,623,0.8,0.42400000000000027,0,0.95,0.42400000000000027,0,1,1,0,0,220,176,7,4.175589548289277,152.99782615207397
2,623,0.8,0.28200000000000014,0,0.95,0.28200000000000014,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,623,0.8,0.3440000000000002,0,0.95,0.3440000000000002,0,1,0,0,0,162,119,9,-0.1344225929209939,162.0
0,624,0.8,0.39600000000000024,0,0.95,0.39600000000000024,0,1,0,0,0,149,100,11,-2.4952895474043446,149.0
1,624,0.8,0.42600000000000027,0,0.95,0.42600000000000027,1,1,0,1,0,221,177,7,4.226882842676829,152.99782615207397
2,624,0.8,0.28400000000000014,0,0.95,0.28400000000000014,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,624,0.8,0.3460000000000002,0,0.95,0.3460000000000002,1,1,0,1,0,163,120,9,-0.08312929853344375,163.0
0,625,0.8,0.39800000000000024,0,0.95,0.39800000000000024,0,1,0,0,0,149,100,11,-2.4952895474043446,149.0
1,625,0.8,0.42800000000000027,0,0.95,0.42800000000000027,1,1,0,1,0,222,178,7,4.278176137064379,152.99782615207397
2,625,0.8,0.28600000000000014,0,0.95,0.28600000000000014,0,1,0,0,0,147,103,10,-1.6482624836817479,147.0
3,625,0.8,0.3480000000000002,0,0.95,0.3480000000000002,1,1,0,1,0,164,121,9,-0.031836004145892716,164.0
0,626,0.8,0.40000000000000024,0,0.95,0.40000000000000024,1,1,0,1,0,150,101,11,-2.4439962530167945,150.0
1,626,0.8,0.43000000000000027,0,0.95,0.43000000000000027,0,1,0,0,0,222,178,7,4.278176137064379,152.99782615207397
2,626,0.8,0.28800000000000014,0,0.95,0.28800000000000014,0,1,1,0,0,147,103,10,-1.6482624836817479,147.0
3,626,0.8,0.3500000000000002,0,0.95,0.3500000000000002,1,1,0,1,0,165,122,9,0.019457290241657432,165.0
0,627,0.8,0.40200000000000025,0,0.95,0.40200000000000025,0,1,0,0,0,150,101,11,-2.4439962530167945,150.0
1,627,0.8,0.4320000000000003,0,0.95,0.4320000000000003,1,1,0,1,0,223,179,7,4.329469431451929,152.99782615207397
2,627,0.8,0.29000000000000015,0,0.95,0.29000000000000015,0,1,1,0,0,147,103,10,-1.6482624836817479,147.0
3,627,0.8,0.3520000000000002,0,0.95,0.3520000000000002,0,0,0,0,0,165,122,9,0.019457290241657432,165.0
0,628,0.8,0.40400000000000025,0,0.95,0.40400000000000025,0,1,0,0,0,150,101,11,-2.4439962530167945,150.0
1,628,0.8,0.4340000000000003,0,0.95,0.4340000000000003,0,1,1,0,0,223,179,7,4.329469431451929,152.99782615207397
2,628,0.8,0.29200000000000015,0,0.95,0.29200000000000015,1,0,0,1,0,148,103,10,-1.6482624836817479,148.0
3,628,0.8,0.3540000000000002,0,0.95,0.3540000000000002,1,1,0,1,0,166,123,9,0.07075058462920847,166.0
0,629,0.8,0.40600000000000025,0,0.95,0.40600000000000025,0,1,0,0,0,150,101,11,-2.4439962530167945,150.0
1,629,0.8,0.4360000000000003,0,0.95,0.4360000000000003,1,1,0,1,0,224,180,7,4.380762725839479,152.99782615207397
2,629,0.8,0.29400000000000015,0,0.95,0.29400000000000015,0,1,0,0,0,148,103,10,-1.6482624836817479,148.0
3,629,0.8,0.3560000000000002,0,0.95,0.3560000000000002,0,1,0,0,0,166,123,9,0.07075058462920847,166.0
0,630,0.8,0.40800000000000025,0,0.95,0.40800000000000025,0,1,0,0,0,150,101,11,-2.4439962530167945,150.0
1,630,0.8,0.4380000000000003,0,0.95,0.4380000000000003,1,1,0,1,0,225,181,7,4.432056020227031,152.99782615207397
2,630,0.8,0.29600000000000015,0,0.95,0.29600000000000015,1,1,0,1,0,149,104,10,-1.5969691892941968,149.0
3,630,0.8,0.3580000000000002,0,0.95,0.3580000000000002,0,0,0,0,0,166,123,9,0.07075058462920847,166.0
0,631,0.8,0.41000000000000025,0,0.95,0.41000000000000025,0,1,0,0,0,150,101,11,-2.4439962530167945,150.0
1,631,0.8,0.4400000000000003,0,0.95,0.4400000000000003,0,1,0,0,0,225,181,7,4.432056020227031,152.99782615207397
2,631,0.8,0.29800000000000015,0,0.95,0.29800000000000015,1,1,0,1,0,150,105,10,-1.5456758949066467,150.0
3,631,0.8,0.3600000000000002,0,0.95,0.3600000000000002,0,1,0,0,0,166,123,9,0.07075058462920847,166.0
0,632,0.8,0.41200000000000025,0,0.95,0.41200000000000025,1,1,1,1,1,151,102,12,-3.085850139189188,151.0
1,632,0.8,0.4420000000000003,0,0.95,0.4420000000000003,0,1,0,0,0,225,181,7,4.432056020227031,152.99782615207397
2,632,0.8,0.30000000000000016,0,0.95,0.30000000000000016,1,1,1,1,1,151,106,11,-2.187529781079042,151.0
3,632,0.8,0.3620000000000002,0,0.95,0.3620000000000002,0,1,0,0,0,166,123,9,0.07075058462920847,166.0
0,633,0.6100000000000001,0.11400000000000027,8,0.7600000000000001,0.05,0,0,0,0,0,151,102,12,-3.085850139189188,151.0
1,633,0.8,0.4440000000000003,0,0.95,0.4440000000000003,1,0,0,1,0,226,181,7,4.432056020227031,152.99782615207397
2,633,0.6100000000000001,0.1,8,0.7600000000000001,0.05,0,1,0,0,0,151,106,11,-2.187529781079042,151.0
3,633,0.8,0.3640000000000002,0,0.95,0.3640000000000002,0,1,0,0,0,166,123,9,0.07075058462920847,166.0
0,634,0.6140000000000001,0.11600000000000027,7,0.7640000000000001,0.05,0,1,0,0,0,151,102,12,-3.085850139189188,151.0
1,634,0.8,0.4460000000000003,0,0.95,0.4460000000000003,1,1,0,1,0,227,182,7,4.483349314614581,152.99782615207397
2,634,0.6140000000000001,0.10200000000000001,7,0.7640000000000001,0.05,1,1,0,1,0,152,107,11,-2.136236486691491,152.0
3,634,0.8,0.3660000000000002,0,0.95,0.3660000000000002,0,1,0,0,0,166,123,9,0.07075058462920847,166.0
0,635,0.6180000000000001,0.11800000000000027,6,0.7680000000000001,0.05,0,0,0,0,0,151,102,12,-3.085850139189188,151.0
1,635,0.8,0.4480000000000003,0,0.95,0.4480000000000003,1,1,0,1,0,228,183,7,4.534642609002131,152.99782615207397
2,635,0.6240000000000001,0.10400000000000001,6,0.7740000000000001,0.05,0,1,0,0,0,152,107,11,-2.136236486691491,152.0
3,635,0.8,0.3680000000000002,0,0.95,0.3680000000000002,1,1,0,1,0,167,124,9,0.12204387901675862,167.0
0,636,0.6220000000000001,0.12000000000000027,5,0.7720000000000001,0.05,0,1,0,0,0,151,102,12,-3.085850139189188,151.0
1,636,0.8,0.4500000000000003,0,0.95,0.4500000000000003,0,1,0,0,0,228,183,7,4.534642609002131,152.99782615207397
2,636,0.6280000000000001,0.10600000000000001,5,0.7780000000000001,0.05,0,1,0,0,0,152,107,11,-2.136236486691491,152.0
3,636,0.8,0.3700000000000002,0,0.95,0.3700000000000002,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,637,0.6260000000000001,0.12200000000000027,4,0.7760000000000001,0.05,0,1,0,0,0,151,102,12,-3.085850139189188,151.0
1,637,0.8,0.4520000000000003,0,0.95,0.4520000000000003,0,1,0,0,0,228,183,7,4.534642609002131,152.99782615207397
2,637,0.6320000000000001,0.10800000000000001,4,0.7820000000000001,0.05,0,1,0,0,0,152,107,11,-2.136236486691491,152.0
3,637,0.8,0.3720000000000002,0,0.95,0.3720000000000002,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,638,0.6300000000000001,0.12400000000000028,3,0.7800000000000001,0.05,0,0,0,0,0,151,102,12,-3.085850139189188,151.0
1,638,0.8,0.4540000000000003,0,0.95,0.4540000000000003,0,1,0,0,0,228,183,7,4.534642609002131,152.99782615207397
2,638,0.6360000000000001,0.11000000000000001,3,0.7860000000000001,0.05,0,1,0,0,0,152,107,11,-2.136236486691491,152.0
3,638,0.8,0.3740000000000002,0,0.95,0.3740000000000002,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,639,0.6340000000000001,0.12600000000000028,2,0.7840000000000001,0.05,0,1,0,0,0,151,102,12,-3.085850139189188,151.0
1,639,0.8,0.4560000000000003,0,0.95,0.4560000000000003,0,1,0,0,0,228,183,7,4.534642609002131,152.99782615207397
2,639,0.6400000000000001,0.11200000000000002,2,0.7900000000000001,0.05,1,0,1,1,0,153,107,11,-2.136236486691491,153.0
3,639,0.8,0.3760000000000002,0,0.95,0.3760000000000002,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,640,0.6380000000000001,0.12800000000000028,1,0.7880000000000001,0.05,0,1,0,0,0,151,102,12,-3.085850139189188,151.0
1,640,0.8,0.4580000000000003,0,0.95,0.4580000000000003,0,0,1,0,0,228,183,7,4.534642609002131,152.99782615207397
2,640,0.6600000000000001,0.139,1,0.8100000000000002,0.05,0,1,0,0,0,153,107,11,-2.136236486691491,153.0
3,640,0.8,0.3780000000000002,0,0.95,0.3780000000000002,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,641,0.6420000000000001,0.13000000000000028,0,0.6420000000000001,0.13000000000000028,0,0,0,0,0,151,102,12,-3.085850139189188,151.0
1,641,0.8,0.4600000000000003,0,0.8,0.4600000000000003,1,1,1,1,1,229,184,8,3.892788722829736,166.51123348603886
2,641,0.6640000000000001,0.14100000000000001,0,0.6640000000000001,0.14100000000000001,1,1,0,1,0,154,108,11,-2.0849431923039408,154.0
3,641,0.8,0.3800000000000002,0,0.8,0.3800000000000002,0,0,1,0,0,167,124,9,0.12204387901675862,167.0
0,642,0.6460000000000001,0.13200000000000028,0,0.6460000000000001,0.13200000000000028,1,1,0,1,0,152,103,12,-3.034556844801638,152.0
1,642,0.6100000000000001,0.1620000000000003,8,0.6100000000000001,0.05,0,1,1,0,0,229,184,8,3.892788722829736,166.51123348603886
2,642,0.6740000000000002,0.14300000000000002,0,0.6740000000000002,0.14300000000000002,0,1,0,0,0,154,108,11,-2.0849431923039408,154.0
3,642,0.8,0.38200000000000023,0,0.8,0.38200000000000023,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,643,0.6560000000000001,0.13400000000000029,0,0.6560000000000001,0.13400000000000029,0,0,0,0,0,152,103,12,-3.034556844801638,152.0
1,643,0.6140000000000001,0.1640000000000003,7,0.6140000000000001,0.05,0,1,0,0,0,229,184,8,3.892788722829736,166.51123348603886
2,643,0.6780000000000002,0.14500000000000002,0,0.6780000000000002,0.14500000000000002,0,1,0,0,0,154,108,11,-2.0849431923039408,154.0
3,643,0.8,0.38400000000000023,0,0.8,0.38400000000000023,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,644,0.6600000000000001,0.1360000000000003,0,0.6600000000000001,0.1360000000000003,0,1,0,0,0,152,103,12,-3.034556844801638,152.0
1,644,0.6180000000000001,0.16600000000000031,6,0.6180000000000001,0.05,0,0,0,0,0,229,184,8,3.892788722829736,166.51123348603886
2,644,0.6820000000000002,0.14700000000000002,0,0.6820000000000002,0.14700000000000002,0,1,1,0,0,154,108,11,-2.0849431923039408,154.0
3,644,0.8,0.38600000000000023,0,0.8,0.38600000000000023,0,1,0,0,0,167,124,9,0.12204387901675862,167.0
0,645,0.6640000000000001,0.1380000000000003,0,0.6640000000000001,0.1380000000000003,0,1,0,0,0,152,103,12,-3.034556844801638,152.0
1,645,0.6220000000000001,0.16800000000000032,5,0.6220000000000001,0.05,0,0,0,0,0,229,184,8,3.892788722829736,166.51123348603886
2,645,0.6860000000000002,0.14900000000000002,0,0.6860000000000002,0.14900000000000002,0,1,0,0,0,154,108,11,-2.0849431923039408,154.0
3,645,0.8,0.38800000000000023,0,0.8,0.38800000000000023,1,1,0,1,0,168,125,9,0.17333717340430965,168.0
