record_index,accepted,force_error_eV_A,spread_eV_A,accepted_violation,updated_after_record,qhat,qhat_state,bound_eV_A,bound_eV_A_state
289,1,0.025919893292788522,0.004213082229897113,0,0,30.91302875293504,0,0.16115216086422415,0
290,1,0.02353958431351112,0.004661931773764649,0,0,30.91302875293504,0,0.1750274597195431,0
291,1,0.02034600288435973,0.004969343718226665,0,0,30.91302875293504,0,0.18453049399769306,0
292,1,0.015532756553968038,0.005071032328439782,0,0,30.91302875293504,0,0.18767399692905715,0
293,1,0.013378030885225534,0.005363182341261505,0,0,30.91302875293504,0,0.19670523867558543,0
294,1,0.017324623077491597,0.005423360534929984,0,0,30.91302875293504,0,0.19856552890675883,0
295,1,0.02151877353420966,0.0052376063880571234,0,0,30.91302875293504,0,0.19282330562350114,0
296,1,0.031149841176934253,0.004857853556751259,0,0,30.91302875293504,0,0.1810839954303345,0
297,1,0.03898291261936627,0.0043937960302527,0,0,30.91302875293504,0,0.1667385717706686,0
298,1,0.042340094043842987,0.0040155401754349744,0,0,30.91302875293504,0,0.15504553765472223,0
299,1,0.04167712474968556,0.003913988060331007,0,0,30.91302875293504,0,0.1519062542005919,0
300,1,0.04012779262148022,0.004249190787908051,0,0,30.91302875293504,0,0.16226838575624333,0
301,1,0.037637196523434654,0.004467267885373486,0,0,30.91302875293504,0,0.16900980934054893,0
